no,text,polarity
947,RT Breaking News Gubernur Pujaan Umat Edy Rahmayadi Masuk ODP Virus Corona https t co T7wRdeftYQ,Neutral
948,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Neutral
949,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
950,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Neutral
951,RT Rencananya UN dihapuskan pada 2021 nanti Namun akibat pandemi virus Corona penghapusan UN menjadi lebih cepat setahun dari,Neutral
952,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
953,RT Pak tahu siapa yg seharusnya didahulukan test Mereka yg harus tetap bekerja di RS dgn resiko tinggi dan mereka,Neutral
954,Dampak positif dri corona Rumah yang biasany sepi karna kerja dan urusan masing masing skrg lengkap kumpul diru https t co aX61iwXKLR,Neutral
955,Miris Rumah sakit di Spanyol tak bisa lagi menampung pasien virus corona Bahkan banyak pasien yang terpaksa dira https t co fB8v9u2DwV,Neutral
956,RT Dirumah aja Negatif Corona Positif depresi,Neutral
957,RT Dirumah aja Negatif Corona Positif depresi,Neutral
958,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
959,RT Mengapa sekolah sekolah seharusnya lebih rileks urusan tugas akademis apalagi di tengah pandemi Corona A THREAD,Neutral
960,Jika masih ada tim medis garda depan yang meninggal karena anda memborong semua perlengkapan yang mana mereka lebih https t co IWVN4ECnNg,Neutral
961,14 hari dirumah aja Negatif Corona Doi positif HIV,Neutral
962,RT Kwa vyovyote janga la Corona si la kudumu Nalo litapita Kipindi hiki ni cha kufikiria maisha baada ya Corona Kila jang,Neutral
963,RT Perhatian Tokopedia menutup permanen ribuan toko online yang menjual produk kesehatan untuk pengobatan corona dengan harga g,Neutral
964,RT Dikasih tau buat diri lo sendiri malah ketawa ketawa anjing malah bilang gw kira anak sekolah doang njir eh anjing,Neutral
965,RT Lelah dengan berita corona,Neutral
966,RT Anggota dpr dites corona malah positif korupsi,Neutral
967,RT Pemulung Tua di Bogor Diduga Corona Tanpa Perawatan Medis https t co Zz8bjvKa5L,Neutral
968,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
969,RT corona bukan aib jangan dijadikan bahan cemoohan tau gak akibatnya nanti semakin banyak orang mengalami gejala trs gamau p,Neutral
970,RT Lawas Alhamdulillah pandemik Corona sudah berakhir mari kita laksanakan ibadah puasa bagi yang muslim dengan sebaik baiknya,Neutral
971,RT jsp Pagi barusan saya di WA teman saya Angga dr Gunung Kidul Dari percakapan pendek ini semoga kita semakin memahami arti pen,Neutral
972,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
973,RT Corona ka tw pta nhi ye lockdown meri jaan nikal rha h sakhat wali boriat ho rhi h yrrr,Neutral
974,RT Anggota dpr dites corona malah positif korupsi,Neutral
975,RT Jejak Digital tentang corona VirusChina https t co gYp1DzG65C,Neutral
976,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
977,RT Wanita ini berbagi cerita sedih soal ayah dan ibunya yang meninggal karena virus Corona hingga ketika dikuburkan tak ada pela,Neutral
978,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Neutral
979,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
980,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
981,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
982,RT Terapkan 4 hal ini setelah bepergian ke luar rumah untuk cegah penyebaran virus corona publisherstory https t co duwA65Ow,Neutral
983,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
984,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
985,RT Dirumah aja Negatif Corona Positif depresi,Neutral
986,Waspada tetap perlu ya Guysss Ketahui yuk gejala umum jika terjangkit covid 19 Jaga kesehatan terus ya dan jangan https t co G0Eh8kUTtt,Neutral
987,RT Ahli Respons Kematian Corona di RI Disebut Tinggi di Dunia https t co dEE1rpZlrz,Neutral
988,RT Lebih dari 600 dokter di Perancis menggugat mantan Menteri Kesehatan dan Perdana Menteri Mereka dianggap tidak mengambil lang,Neutral
989,Kasus corona itu penting Namun kali ini bukan itu yang saya bahas Di tengah tengah wabah yang terjadi rencana pe https t co bHjL5sV1Yu,Neutral
990,RT Laju kasus Corona di negeri ku Indonesia SAH stay at Home tetap tinggal dirumah korban terus bertambah Ya Robb an,Neutral
991,RT Dirumah aja Negatif Corona Positif depresi,Neutral
992,RT Selamat jalan Prof Iwan yg sabar dn murah senyum Trma ksih sdh mwarnai PPSMB kami dulu Dn maaf klau smpat kami dem,Neutral
993,Lawan Corona Polresta Solo Sebut Ada Hukuman Pidana 1 Tahun Jika Halangi Polisi Bubarkan Massa https t co TPyYSEmNKD,Neutral
994,RT Ujian Nasional 2020 Ditunda karena Corona https t co jXo98tDZXC,Neutral
995,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
996,Corona bagai Dementor sedangkan para dokter bagai mantra Patronusnya semoga cahaya mereka sanggup mengalahkan h https t co yLOYRmleDR,Neutral
997,RT Anggota dpr dites corona malah positif korupsi,Neutral
998,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
999,RT Dirumah aja Negatif Corona Positif depresi,Neutral
